MarkDown1,MarkDown4,Type,IsHoliday,MarkDown2,Temperature,Dept,MarkDown5,Date,MarkDown3,Store,CPI,Unemployment,Size,Fuel_Price
,,B,False,,39.87,23,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,24,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,25,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,26,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,27,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,28,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,29,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,30,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,31,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,32,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,33,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,34,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,35,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,36,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,38,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,40,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,41,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,42,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,44,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,45,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,46,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,48,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,52,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,54,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,55,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,56,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,58,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,59,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,60,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,67,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,71,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,72,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,74,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,79,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,80,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,81,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,82,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,83,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,85,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,87,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,90,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,91,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,92,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,93,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,94,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,95,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,97,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,39.87,98,,2010-10-29,,17,126.4364194,6.885,93188,2.841
,,B,False,,42.54,1,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,2,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,3,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,4,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,5,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,6,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,7,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,8,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,9,,2010-11-05,,17,126.4912903,6.885,93188,2.831
,,B,False,,42.54,10,,2010-11-05,,17,126.4912903,6.885,93188,2.831
